"Usuario","Modelo","valoracion"
"514","150",4
"514","153",3
"514","231",2
"514","253",4
"514","260",5
"514","293",4
"514","296",5
"514","316",3
"514","318",5
"514","344",3
"514","356",4
"514","364",2
"514","367",3
"514","377",3
"514","380",3
"514","457",4
"514","480",4
"514","500",3
"514","539",3
"514","541",5
"514","586",3
"514","587",3
"514","588",4
"514","590",4
"514","592",4
"514","593",4
"514","595",3
"514","597",3
"514","608",5
"514","648",3
"514","780",3
"514","1036",4
"514","1073",4
"514","1089",4
"514","1097",5
"514","1136",4
"514","1193",5
"514","1196",5
"514","1197",4
"514","1198",5
"514","1200",4
"514","1210",4
"514","1214",5
"514","1240",4
"514","1265",4
"514","1270",4
"514","1291",3
"516","10",4
"516","32",4
"516","34",3
"516","47",4
"516","110",4
"516","153",2
"516","165",4
"516","231",3
"516","253",4
"516","293",4
"516","296",5
"516","316",3
"516","318",5
"516","344",4
"516","356",4
"516","364",3
"516","377",3
"516","380",3
"516","480",3
"516","527",5
"516","539",4
"516","586",3
"516","587",4
"516","588",3
"516","589",4
"516","590",4
"516","592",3
"516","593",5
"516","595",4
"516","597",4
"516","648",3
"516","736",5
"516","1036",3
"516","1097",4
"517","47",5
"517","110",5
"517","153",3
"517","165",4
"517","231",3
"517","253",4
"517","316",4
"517","344",4
"517","356",5
"517","367",4
"517","377",5
"517","380",4
"517","480",4
"517","500",5
"517","527",5
"517","539",4
"517","587",5
"517","588",5
"517","589",4
"517","590",5
"517","592",3
"517","595",5
"517","597",4
"518","1",5
"518","34",5
"518","47",5
"518","153",3
"518","165",3
"518","231",1
"518","253",5
"518","260",5
"518","296",5
"518","316",4
"518","318",5
"518","344",4
"518","356",5
"518","364",4
"518","367",4
"518","377",4
"518","380",3
"518","457",5
"518","480",5
"518","500",4
"518","539",5
"518","586",5
"518","587",4
"518","588",4
"518","589",4
"518","590",2
"518","592",3
"518","593",5
"518","595",5
"518","597",4
"518","608",5
"518","648",4
"518","736",4
"518","780",5
"518","858",3
"518","1036",3
"518","1073",5
"518","1097",5
"518","1136",4
"518","1193",3
"518","1196",5
"518","1197",5
"518","1198",5
"518","1200",4
"518","1210",5
"518","1214",4
"518","1240",4
"518","1265",3
"518","1270",4
"518","1291",5
"518","1580",5
"518","1682",4
"518","1721",1
"518","2028",4
"518","2628",5
"518","2716",4
"518","2918",5
"519","50",4
"519","260",5
"519","296",4.5
"519","318",4.5
"519","356",4
"519","527",2
"519","589",4.5
"519","593",4
"519","608",4
"519","858",4.5
"519","1036",4.5
"519","1089",5
"519","1136",4.5
"519","1193",4.5
"519","1240",4.5
"519","1270",5
"519","1704",4
"519","2716",4.5
"519","2959",5
"519","4993",4.5
"520","1",3
"520","32",4.5
"520","47",5
"520","50",5
"520","231",4
"520","260",5
"520","296",4
"520","318",5
"520","457",3.5
"520","480",4
"520","500",3
"520","527",5
"520","539",3
"520","588",4
"520","593",4.5
"520","595",4.5
"520","648",3.5
"520","780",2.5
"520","858",5
"520","1089",4
"520","1097",3.5
"520","1193",4.5
"520","1196",5
"520","1198",4
"520","1200",4
"520","1210",4
"520","1214",4
"520","1291",3
"520","1682",4
"520","1704",4
"520","2028",4
"520","2571",5
"520","2762",3.5
"520","2858",4.5
"520","2959",4.5
"520","3578",4.5
"520","4306",2
"520","4886",4.5
"520","4963",3.5
"520","4993",5
"520","5349",2.5
"520","5952",4
"520","6539",2.5
"520","7153",4
"520","8961",4
"522","32",3
"522","47",4
"522","50",3
"522","110",4
"522","165",3
"522","231",3.5
"522","293",3
"522","296",4
"522","344",4
"522","356",4
"522","364",2.5
"522","367",3
"522","527",3
"522","858",4.5
"522","1036",3
"522","1089",4
"522","1097",3
"522","1198",4
"522","1240",3.5
"522","1270",4.5
"522","1682",4
"522","1721",2.5
"522","1923",3
"522","2028",3
"522","2571",4
"522","2716",4
"522","2762",2.5
"522","2959",3.5
"522","3578",4.5
"522","4963",4
"522","4993",4
"522","5952",3.5
"522","6539",3.5
"522","8961",3
"523","50",5
"523","110",5
"523","150",3.5
"523","253",4
"523","260",4.5
"523","296",3.5
"523","318",5
"523","356",4.5
"523","364",4
"523","367",4.5
"523","377",4
"523","380",3.5
"523","480",4
"523","500",4
"523","539",5
"523","587",4.5
"523","588",4
"523","589",5
"523","590",4.5
"523","593",4.5
"523","595",5
"523","648",4.5
"523","736",3
"523","780",3
"523","858",4.5
"523","1036",4.5
"523","1196",5
"523","1197",5
"523","1198",5
"523","1210",4.5
"523","1240",4
"523","1265",5
"523","1291",5
"523","1580",4
"523","1682",4
"523","1704",4.5
"523","1721",5
"523","1923",4
"523","2571",4.5
"523","2628",3.5
"523","2762",4.5
"523","2858",4
"523","3578",5
"523","4963",4
"523","4993",4.5
"523","5349",4
"523","5952",4.5
"523","6539",4.5
"523","7153",4.5
"523","8961",4.5
"525","1",2
"525","10",3
"525","32",3
"525","110",5
"525","260",5
"525","356",3
"525","367",1
"525","380",5
"525","480",3
"525","541",3
"525","589",5
"525","592",2
"525","858",5
"525","1036",5
"525","1097",3
"525","1196",5
"525","1200",4
"525","1210",5
"525","1214",4
"525","1240",5
"525","1270",4
"525","1291",3
"525","1580",5
"525","1721",3
"525","2571",5
"525","2628",4
"525","2762",5
"525","3578",5
"525","4306",5
"525","4993",5
"525","5349",4
"527","32",3.5
"527","34",1
"527","47",3.5
"527","50",3.5
"527","110",3.5
"527","165",1
"527","231",1.5
"527","260",4
"527","293",4.5
"527","296",3
"527","356",3.5
"527","367",0.5
"527","480",2
"527","500",1
"527","539",2.5
"527","541",4
"527","586",1
"527","587",1
"527","590",3.5
"527","593",3.5
"527","597",2
"527","608",3.5
"527","736",0.5
"527","858",4.5
"527","1036",3.5
"527","1073",4
"527","1089",3.5
"527","1097",3
"527","1136",4.5
"527","1196",3
"527","1197",5
"527","1198",4
"527","1210",3
"527","1240",3
"527","1265",4
"527","1291",1.5
"527","1580",3
"527","1682",3.5
"527","1704",4
"527","1721",2
"527","1923",3.5
"527","2028",4.5
"527","2571",4
"527","2628",1
"527","2858",4.5
"527","2918",4.5
"527","2959",4.5
"527","3578",4.5
"527","4306",3
"527","4886",1.5
"527","4993",4.5
"527","5349",2
"527","5952",3.5
"527","6539",3
"527","7153",3.5
"528","50",4
"528","260",3.5
"528","296",3.5
"528","377",2
"528","541",3
"528","592",3
"528","608",4
"528","858",4
"528","1136",4
"528","1196",4
"528","1197",3.5
"528","1198",3.5
"528","1923",3
"528","2571",3.5
"528","2716",3
"528","2762",4
"528","2959",3
"528","4993",4
"528","5349",3
"528","5952",3.5
"528","7153",3.5
"529","1",4
"529","32",4
"529","34",5
"529","260",4
"529","318",4.5
"529","356",3
"529","527",5
"529","586",3
"529","587",2
"529","588",3
"529","608",5
"529","780",1
"529","858",3
"529","1073",4
"529","1136",4
"529","1193",2
"529","1196",3
"529","1198",3
"529","1200",2
"529","1265",4
"529","1270",3
"529","1682",4
"529","1704",4
"529","2028",5
"529","2716",4
"529","2762",3
"529","2858",5
"529","2918",2
"529","8961",4.5
"530","1",5
"530","260",5
"530","356",5
"530","364",5
"530","367",3
"530","480",5
"530","527",5
"530","588",5
"530","595",5
"530","608",5
"530","736",4
"530","780",3
"530","1073",4
"530","1196",5
"530","1210",5
"530","1580",5
"530","1704",5
"530","1721",5
"531","1",3
"531","34",3
"531","165",0.5
"531","316",2
"531","356",3.5
"531","364",4
"531","480",3
"531","500",3
"531","541",2.5
"531","586",2.5
"531","588",4
"531","590",2
"531","595",3
"531","1036",0.5
"531","1073",3.5
"531","1097",3
"531","1198",1
"531","1580",3
"531","1682",4
"531","1721",2
"531","2571",3.5
"531","2762",2
"531","2959",3.5
"531","4306",4.5
"531","4886",3.5
"531","4963",4
"531","4993",0.5
"531","5349",2
"531","5952",1
"531","6539",4
"531","8961",3.5
"532","110",3.5
"532","344",3.5
"532","380",3.5
"532","457",3.5
"532","480",4
"532","589",4
"532","1097",4
"532","1198",4.5
"532","1291",4
"532","2028",3.5
"532","2571",4.5
"532","2628",4
"532","2762",4.5
"532","3578",4
"532","4963",3.5
"532","4993",4.5
"532","5349",4.5
"532","5952",4.5
"532","6539",3.5
"532","7153",5
"533","32",4
"533","110",3
"533","150",4
"533","253",3
"533","260",5
"533","316",5
"533","318",4
"533","480",4
"533","541",4
"533","589",4
"533","590",3
"533","592",3
"533","593",5
"533","608",4
"533","780",4
"533","1097",3
"533","1193",3
"533","1196",5
"533","1198",5
"533","1214",2
"533","1240",5
"533","1270",5
"533","1580",3
"533","1682",4
"533","1721",4
"533","2028",4
"533","2571",5
"533","2628",4
"533","2858",2
"534","1",5
"534","32",4
"534","34",3
"534","47",5
"534","50",2
"534","110",5
"534","150",5
"534","153",3
"534","165",4
"534","293",3
"534","296",4
"534","318",5
"534","356",4
"534","364",5
"534","367",3
"534","377",4
"534","380",4
"534","457",4
"534","480",3
"534","500",3
"534","539",4
"534","586",4
"534","587",3
"534","588",5
"534","589",3
"534","590",5
"534","593",4
"534","597",3
"534","648",4
"534","736",5
"534","780",5
"534","1265",3
"534","1580",4
"534","1682",3
"534","1721",5
"534","1923",4
"534","2028",5
"534","2571",4
"534","2762",5
"535","10",3
"535","47",3
"535","110",4
"535","153",3
"535","165",3
"535","231",3
"535","253",3
"535","293",4
"535","296",3
"535","316",2
"535","318",4
"535","344",3
"535","356",3
"535","364",3
"535","367",3
"535","380",3
"535","457",4
"535","480",4
"535","500",3
"535","539",3
"535","586",3
"535","587",3
"535","588",3
"535","589",4
"535","590",3
"535","592",5
"535","593",5
"535","595",1
"535","597",1
"536","34",5
"536","47",4
"536","50",5
"536","110",5
"536","150",5
"536","153",4
"536","165",5
"536","231",4
"536","253",4
"536","260",5
"536","293",4
"536","296",5
"536","316",4
"536","318",5
"536","344",5
"536","380",4
"536","588",5
"536","590",5
"536","592",3
"536","595",5
"537","1",5
"537","32",4
"537","50",5
"537","150",4
"537","253",2
"537","260",5
"537","296",4
"537","318",5
"537","356",4
"537","380",3
"537","457",4
"537","480",3
"537","500",2
"537","527",5
"537","539",5
"537","541",5
"537","587",3
"537","590",5
"537","593",4
"537","608",3
"537","648",3
"537","736",3
"537","780",5
"537","1073",5
"537","1097",4
"537","1136",5
"537","1193",5
"537","1196",5
"537","1197",5
"537","1198",5
"537","1200",2
"537","1210",5
"537","1214",3
"537","1240",3
"537","1265",5
"537","1270",4
"537","1291",4
"544","32",4.5
"544","47",5
"544","110",4
"544","150",5
"544","260",4
"544","293",4.5
"544","296",4.5
"544","356",4
"544","480",4
"544","527",4.5
"544","589",4.5
"544","593",4
"544","608",5
"544","780",3.5
"544","858",5
"544","1089",4.5
"544","1136",5
"544","1196",4
"544","1200",5
"544","1214",5
"544","1240",4.5
"544","1270",4.5
"544","1682",4.5
"544","1704",4
"544","2028",4.5
"544","2571",4
"544","2716",4.5
"544","2858",4
"544","2918",5
"544","2959",4.5
"544","3578",4
"544","4963",4.5
"544","4993",4
"544","5952",4
"544","7153",4
"547","1",3.5
"547","32",4
"547","34",4
"547","47",4
"547","50",4
"547","150",4
"547","153",2
"547","165",4.5
"547","253",0.5
"547","296",5
"547","318",5
"547","344",0.5
"547","356",2
"547","377",2
"547","380",3
"547","457",4
"547","480",3
"547","500",4
"547","527",5
"547","539",3
"547","541",3.5
"547","586",3
"547","587",3
"547","590",3
"547","592",1
"547","593",5
"547","595",3.5
"547","597",3.5
"547","608",5
"547","736",3
"547","780",3.5
"547","858",4
"547","1036",5
"547","1089",4.5
"547","1097",4
"547","1193",4
"547","1196",2.5
"547","1198",2
"547","1200",3.5
"547","1210",2.5
"547","1214",3.5
"547","1265",5
"547","1270",3.5
"547","1580",2
"547","1682",4.5
"547","1704",3
"547","1721",4.5
"547","1923",4
"547","2571",3.5
"547","2716",4
"547","2762",4
"547","2858",5
"547","2918",3.5
"547","2959",3.5
"547","3578",3
"547","4306",3
"547","4963",4.5
"547","4993",2.5
"547","5349",3
"547","6539",3
"548","1",4
"548","10",4
"548","32",3
"548","47",3
"548","50",4
"548","110",5
"548","150",3
"548","231",4
"548","253",3
"548","260",5
"548","293",4
"548","296",4
"548","316",3
"548","318",5
"548","344",3
"548","356",4
"548","364",3
"548","380",3
"548","457",5
"548","480",4
"548","500",3
"548","541",5
"548","586",3
"548","588",3
"548","590",3
"548","593",4
"548","595",3
"548","597",3
"548","608",5
"548","648",3
"548","780",4
"548","1036",4
"548","1073",3
"550","10",4
"550","32",4
"550","34",4
"550","47",3
"550","110",3
"550","153",1
"550","293",3
"550","296",5
"550","356",4
"550","377",5
"550","380",4
"550","457",3
"550","480",4
"550","527",5
"550","588",4
"550","589",4
"550","590",5
"550","593",4
"550","608",5
"550","648",3
"550","736",3
"550","780",3
"550","1036",4
"550","1196",5
"550","1198",5
"550","1200",4
"550","1210",4
"550","1240",4
"550","1291",4
"550","1580",4
"550","1704",5
"550","1721",2
"550","1923",5
"550","2028",3
"550","2571",5
"550","2628",2
"550","2762",5
"550","2858",5
"551","150",4
"551","253",3
"551","316",4
"551","344",4
"551","364",3
"551","367",4
"551","457",4
"551","480",3
"551","586",4
"551","587",4
"551","589",4
"551","590",3
"551","593",3
"551","595",3
"551","648",4
"551","1036",4
"552","10",3
"552","153",2
"552","165",3
"552","296",5
"552","356",1
"552","367",2
"552","377",1
"552","480",2
"552","527",3
"552","586",1
"552","588",3
"552","589",2
"552","590",3
"552","592",3
"552","593",4
"552","597",2
"552","1036",2
"553","1",4
"553","110",5
"553","260",5
"553","293",4
"553","318",5
"553","457",3
"553","589",2.5
"553","736",3
"553","858",3.5
"553","1036",3
"553","1136",5
"553","1196",5
"553","1197",3
"553","1198",5
"553","1200",2.5
"553","1210",5
"553","1240",2.5
"553","1291",5
"553","1682",1.5
"553","1704",4
"553","2028",5
"553","2571",3.5
"553","2959",5
"553","3578",5
"553","4306",4
"553","4886",3.5
"553","4963",3.5
"553","4993",5
"553","5349",4
"553","5952",5
"553","6539",4
"553","7153",5
"553","8961",3.5
"555","10",3
"555","34",4
"555","50",4
"555","110",3
"555","150",3
"555","253",3
"555","260",5
"555","296",4
"555","316",3
"555","318",5
"555","344",3
"555","367",3
"555","377",3
"555","380",3
"555","457",3
"555","480",3
"555","527",4
"555","539",2
"555","587",1
"555","589",4
"555","590",3
"555","592",3
"555","593",3
"555","608",4
"555","648",3
"555","780",3
"555","1036",3
"555","1210",3
"556","50",3
"556","150",5
"556","165",5
"556","231",3
"556","296",3
"556","316",5
"556","318",5
"556","344",4
"556","364",4
"556","380",4
"556","457",5
"556","480",5
"556","500",4
"556","586",4
"556","590",5
"556","592",3
"556","593",5
"559","1",4
"559","34",4
"559","110",5
"559","150",5
"559","260",5
"559","316",5
"559","318",5
"559","356",5
"559","364",4
"559","380",5
"559","457",5
"559","527",5
"559","541",5
"559","588",5
"559","589",5
"559","590",5
"559","593",5
"559","608",5
"559","648",4
"559","780",4
"559","858",5
"559","1036",4
"559","1193",5
"559","1196",5
"559","1197",5
"559","1198",5
"559","1210",5
"559","1214",4
"559","1240",5
"559","1270",5
"559","1291",5
"559","1580",5
"559","1682",4
"559","1721",5
"559","2028",5
"560","1",4.5
"560","10",4
"560","34",3.5
"560","150",4.5
"560","165",4
"560","231",3.5
"560","296",4
"560","318",5
"560","344",3.5
"560","356",4
"560","364",4
"560","480",4
"560","527",4.5
"560","586",4
"560","589",4
"560","593",3.5
"560","597",3.5
"560","648",4
"560","780",4
"560","858",4
"560","1036",4
"560","1200",4
"560","1214",4
"560","1240",4
"560","1270",5
"560","1580",3
"560","2571",3.5
"560","2858",4
"560","2959",5
"561","1",3
"561","10",3.5
"561","32",3.5
"561","150",4
"561","153",3
"561","231",3
"561","260",4.5
"561","293",4
"561","296",4.5
"561","356",3.5
"561","364",4
"561","367",3.5
"561","377",3
"561","380",3
"561","480",4
"561","500",3
"561","527",4
"561","586",3
"561","588",3.5
"561","592",4
"561","593",4.5
"561","595",3.5
"561","648",3.5
"561","780",3
"561","1073",4
"561","1089",5
"561","1097",3
"561","1136",4.5
"561","1196",5
"561","1197",4.5
"561","1198",4
"561","1200",4
"561","1210",4.5
"561","1214",4.5
"561","1265",3.5
"561","1270",4
"561","1291",4.5
"561","1580",3
"561","1682",4.5
"561","2028",3.5
"561","2571",4.5
"561","2628",3.5
"561","2716",4.5
"561","2918",4
"561","2959",4.5
"561","3578",3.5
"561","4306",3.5
"561","4963",5
"561","4993",5
"561","5349",4
"561","5952",5
"561","6539",4.5
"561","7153",5
"561","8961",4.5
"562","1",4.5
"562","32",4
"562","34",4
"562","47",4.5
"562","50",5
"562","110",4
"562","150",4.5
"562","165",3.5
"562","253",4.5
"562","260",5
"562","293",4.5
"562","296",5
"562","318",5
"562","344",3
"562","356",4
"562","364",4.5
"562","367",3
"562","377",4
"562","380",4
"562","457",4
"562","480",5
"562","500",3.5
"562","527",4
"562","539",4
"562","541",4
"562","586",3.5
"562","589",5
"562","590",4
"562","592",4.5
"562","593",5
"562","597",4.5
"562","608",4.5
"562","736",3.5
"562","780",4
"562","858",4
"562","1036",4.5
"562","1073",4.5
"562","1089",5
"562","1097",4.5
"562","1196",5
"562","1197",5
"562","1198",5
"562","1210",5
"562","1240",4
"562","1265",4
"562","1270",3.5
"562","1291",5
"562","1580",4
"562","1682",3.5
"562","1704",4.5
"562","1721",4
"562","1923",4
"562","2028",5
"562","2571",5
"562","2628",5
"562","2716",5
"562","2762",3
"562","2858",4
"562","2918",4.5
"562","2959",4.5
"562","3578",4
"562","4306",4
"562","4886",4
"562","4963",5
"562","4993",5
"562","5349",5
"562","5952",5
"562","6539",4.5
"562","7153",5
"562","8961",4.5
"563","150",2.5
"563","293",4
"563","296",5
"563","356",4.5
"563","364",3
"563","527",3
"563","541",4
"563","608",4
"563","1036",4
"563","1136",4.5
"563","1196",3.5
"563","1214",3.5
"563","1704",4
"563","2028",4
"563","2571",4.5
"563","2762",4
"563","2959",5
"563","4306",5
"563","5952",3.5
"564","1",4
"564","10",3
"564","32",4
"564","34",3
"564","47",4
"564","50",5
"564","110",1
"564","150",3
"564","153",3
"564","165",4
"564","231",5
"564","253",5
"564","260",2
"564","296",5
"564","344",3
"564","356",3
"564","364",4
"564","367",4
"564","377",2
"564","380",5
"564","457",4
"564","480",5
"564","500",5
"564","527",4
"564","539",5
"564","541",4
"564","586",1
"564","587",1
"564","588",4
"564","589",5
"564","590",2
"564","592",4
"564","593",5
"564","595",4
"564","597",4
"564","608",5
"564","648",2
"564","736",5
"564","780",2
"564","858",2
"564","1036",4
"564","1073",5
"564","1089",5
"564","1097",4
"564","1136",4
"564","1193",5
"564","1196",5
"564","1197",4
"564","1198",5
"564","1200",4
"564","1210",3
"564","1214",5
"564","1240",5
"564","1270",3
"564","1291",4
"564","1580",4
"564","1682",3
"564","1704",2
"564","1721",4
"564","1923",4
"564","2028",5
"564","2571",3
"564","2628",2
"564","2716",3
"564","2762",5
"564","2858",5
"564","2918",4
"564","2959",5
"568","1",3
"568","10",4
"568","47",5
"568","150",3
"568","153",5
"568","165",4
"568","231",3
"568","253",3
"568","293",4
"568","296",4
"568","316",5
"568","318",5
"568","344",3
"568","356",1
"568","377",5
"568","380",5
"568","457",5
"568","480",5
"568","588",4
"568","589",5
"568","590",2
"568","592",5
"568","593",5
"568","595",4
"568","736",4
"570","1",1.5
"570","110",3
"570","150",3.5
"570","165",5
"570","260",2
"570","296",5
"570","356",5
"570","457",4
"570","527",2.5
"570","589",1.5
"570","593",5
"570","608",4
"570","648",5
"570","780",4
"570","1036",5
"570","1196",2
"570","1198",4
"570","1210",1.5
"570","1291",4
"570","1704",5
"570","2028",2.5
"570","2571",3
"570","2959",3
"570","4306",1.5
"570","4993",5
"570","5952",5
"570","6539",4
"570","7153",5
"570","8961",2
"574","1",4
"574","10",3
"574","32",4.5
"574","47",4.5
"574","50",5
"574","150",3
"574","153",2
"574","165",3.5
"574","231",2.5
"574","260",4
"574","293",5
"574","296",5
"574","316",2.5
"574","318",5
"574","344",2.5
"574","356",4.5
"574","364",3.5
"574","367",3
"574","377",3
"574","480",3.5
"574","500",3
"574","539",3
"574","541",4
"574","586",3
"574","589",4
"574","592",3
"574","597",3
"574","608",5
"574","648",3
"574","736",3
"574","780",3.5
"574","858",5
"574","1036",4.5
"574","1089",4.5
"574","1097",4
"574","1196",4
"574","1198",3.5
"574","1210",3.5
"574","1240",3.5
"574","1265",4.5
"574","1270",4.5
"574","1291",4
"574","1580",3.5
"574","1682",3.5
"574","1704",4
"574","1721",3
"574","1923",3.5
"574","2571",3.5
"574","2628",3
"574","2716",4
"574","2762",2.5
"574","2858",5
"574","2918",4.5
"574","2959",4.5
"574","4306",3
"574","4886",4
"574","4963",3.5
"574","4993",4
"574","5349",3
"574","5952",3.5
"574","6539",3.5
"574","7153",3.5
"574","8961",3.5
"575","1",3
"575","34",5
"575","153",4
"575","260",5
"575","316",2
"575","318",4
"575","356",2
"575","364",3
"575","377",4
"575","457",5
"575","500",4
"575","539",3
"575","541",4
"575","587",2
"575","588",4
"575","590",3
"575","592",3
"575","595",5
"575","608",4
"575","1036",4
"575","1073",4
"575","1136",5
"575","1193",3
"575","1196",4
"575","1197",5
"575","1198",5
"575","1210",4
"575","1265",2
"575","1270",3
"575","1291",3
"575","1580",1
"575","1704",3
"575","1721",1
"575","1923",1
"575","2716",5
"575","2762",4
"575","2918",4
"575","4306",5
"575","4993",5
"577","1",5
"577","10",3.5
"577","32",4.5
"577","34",5
"577","47",4
"577","110",4.5
"577","150",4.5
"577","165",4.5
"577","231",3.5
"577","260",4.5
"577","296",5
"577","316",3.5
"577","318",4.5
"577","356",4
"577","364",4
"577","367",3
"577","377",3.5
"577","380",4.5
"577","457",4.5
"577","480",4
"577","500",3.5
"577","541",5
"577","586",3.5
"577","587",3
"577","588",4
"577","589",4.5
"577","590",3.5
"577","593",4
"577","595",4.5
"577","597",3
"577","648",3.5
"577","736",3
"577","780",3.5
"577","858",5
"577","1036",5
"577","1073",4
"577","1097",5
"577","1136",5
"577","1196",5
"577","1197",5
"577","1198",5
"577","1200",5
"577","1210",4.5
"577","1240",5
"577","1265",4.5
"577","1270",5
"577","1291",5
"577","1682",5
"577","1704",5
"577","1721",3.5
"577","2028",4.5
"577","2571",4.5
"577","2628",4
"577","2716",4.5
"577","2762",5
"577","2858",5
"577","2918",5
"577","4306",5
"577","4886",5
"577","4963",4.5
"577","4993",5
"577","5349",4.5
"577","5952",5
"577","6539",5
"577","7153",5
"577","8961",5
"580","1",4
"580","32",4.5
"580","47",4
"580","50",4
"580","110",4.5
"580","153",2
"580","231",3
"580","253",3
"580","260",4
"580","293",3
"580","296",4.5
"580","316",2.5
"580","318",4
"580","344",3
"580","356",3.5
"580","364",3.5
"580","367",2.5
"580","377",2.5
"580","380",2.5
"580","480",3
"580","500",3.5
"580","527",4
"580","539",1.5
"580","541",4
"580","587",2.5
"580","588",2.5
"580","589",4.5
"580","590",4
"580","592",3.5
"580","593",4
"580","595",3
"580","597",3
"580","608",4.5
"580","648",2.5
"580","736",2
"580","780",3
"580","858",5
"580","1036",3
"580","1073",3.5
"580","1089",4
"580","1097",4
"580","1136",4
"580","1193",4
"580","1196",4
"580","1197",4
"580","1198",3.5
"580","1200",3.5
"580","1210",3.5
"580","1214",4
"580","1240",3.5
"580","1265",3.5
"580","1270",3
"580","1291",3.5
"580","1580",2.5
"580","1682",4.5
"580","1704",3.5
"580","1721",3.5
"580","1923",4
"580","2028",4
"580","2571",4.5
"580","2628",2
"580","2716",3.5
"580","2762",4
"580","2858",4.5
"580","2918",4
"580","2959",5
"580","3578",4
"580","4306",4
"580","4886",4
"580","4963",1.5
"580","4993",4.5
"580","5349",4.5
"580","5952",4
"580","6539",3
"580","7153",4.5
"580","8961",4.5
"582","34",3
"582","253",5
"582","356",3
"582","364",4
"582","377",4
"582","588",4.5
"582","595",4
"582","858",3.5
"582","1073",3
"582","1196",4
"582","1197",5
"582","1580",4
"582","1704",4.5
"582","2571",3.5
"582","2628",2
"582","4306",4
"582","4993",4
"582","5349",4
"582","5952",4
"582","6539",4.5
"582","7153",4
"584","1",5
"584","47",3.5
"584","110",5
"584","231",3
"584","253",4
"584","293",4
"584","296",4
"584","318",5
"584","344",2
"584","356",5
"584","364",3.5
"584","367",1.5
"584","377",3.5
"584","527",5
"584","541",3
"584","586",2.5
"584","593",5
"584","595",4
"584","648",3.5
"584","780",4
"584","1036",2
"584","1073",3.5
"584","1136",3.5
"584","1193",4
"584","1196",3.5
"584","1197",5
"584","1214",4
"584","1270",3.5
"584","1580",4
"584","1682",5
"584","1704",5
"584","1721",5
"584","2028",5
"584","2571",5
"584","2762",5
"584","2858",3
"584","2959",3.5
"584","3578",3
"584","4306",5
"584","4886",5
"584","4963",5
"584","4993",5
"584","5349",4
"584","5952",5
"584","6539",4
"584","7153",5
"584","8961",3.5
"585","1",4
"585","34",4
"585","50",5
"585","110",4
"585","260",4
"585","296",5
"585","318",4
"585","356",4
"585","480",3
"585","527",5
"585","541",5
"585","589",3
"585","593",5
"585","648",2
"585","858",5
"585","1089",4
"585","1136",5
"585","1193",5
"585","1196",3
"585","1197",4
"585","1198",5
"585","1210",4
"585","1214",5
"585","1240",5
"585","1265",4
"585","1270",3
"585","1580",3
"585","1923",3
"585","2716",5
"585","2858",4
"586","1",4
"586","110",1
"586","165",3.5
"586","260",3
"586","296",5
"586","318",4
"586","344",1.5
"586","356",4
"586","480",5
"586","527",4
"586","590",3
"586","592",1
"586","593",2
"586","608",5
"586","780",4
"586","1196",4
"586","1210",4
"586","1270",4.5
"586","1721",2
"586","2571",5
"586","2716",4.5
"586","2762",5
"586","3578",3.5
"586","4306",4
"586","4963",4.5
"586","4993",5
"586","5349",1
"586","5952",5
"586","6539",1
"586","7153",5
"587","34",3.5
"587","47",3.5
"587","50",4.5
"587","150",4.5
"587","231",0.5
"587","296",3.5
"587","318",4.5
"587","377",3.5
"587","457",4.5
"587","527",5
"587","541",4
"587","593",4
"587","608",4
"587","858",5
"587","1073",3.5
"587","1089",4
"587","1097",3.5
"587","1136",4
"587","1193",4.5
"587","1197",4.5
"587","1198",4.5
"587","1214",3.5
"587","1704",3.5
"587","1923",5
"587","2028",4.5
"587","2571",3.5
"587","2762",4
"587","2858",4.5
"587","2959",2.5
"587","4306",4
"587","4993",2.5
"587","5349",2.5
"587","5952",4
"587","6539",3.5
"587","7153",4
"588","10",3
"588","32",4
"588","47",5
"588","50",5
"588","110",5
"588","150",4
"588","153",4
"588","165",3
"588","231",3
"588","253",2
"588","296",5
"588","316",3
"588","318",5
"588","344",4
"588","356",5
"588","364",3
"588","367",3
"588","377",4
"588","380",5
"588","457",5
"588","480",3
"588","527",5
"588","589",3
"588","590",4
"588","592",4
"588","593",5
"588","648",3
"588","1036",4
"589","10",4
"589","47",5
"589","110",3
"589","150",4
"589","153",3
"589","165",3
"589","231",3
"589","296",3
"589","316",4
"589","344",3
"589","377",5
"589","380",4
"589","457",4
"589","480",5
"589","588",4
"589","589",4
"589","590",4
"589","592",3
"589","593",3
"589","780",4
"590","10",3
"590","32",3
"590","34",4
"590","47",4
"590","50",5
"590","110",5
"590","150",5
"590","153",3
"590","165",4
"590","231",3
"590","253",3
"590","293",4
"590","296",4
"590","316",3
"590","318",5
"590","344",3
"590","356",4
"590","364",3
"590","367",3
"590","377",4
"590","380",4
"590","457",5
"590","480",4
"590","500",3
"590","527",4
"590","588",3
"590","589",4
"590","590",3
"590","592",3
"590","595",3
"590","597",3
"590","736",3
"590","780",3
"592","10",4
"592","110",4
"592","150",4
"592","165",5
"592","260",5
"592","356",4
"592","364",2
"592","367",4
"592","380",5
"592","480",4
"592","527",4
"592","588",4
"592","589",5
"592","592",3
"592","736",4
"592","780",5
"592","1036",5
"592","1073",2
"592","1136",5
"592","1196",5
"592","1197",4
"592","1198",5
